"istart","istop","cstart","cstop","tstart","tstop","ed_rec","ed_rec_err","ampl_rec","dur","total_n_valid_data_points","ID","qcs","tstamp","dur_detrend","real"
12352,12355,104794,104797,1373.00796097326,1373.01212758287,24.9252428522685,2.40449302834388,0.09307480570475,0.004166609602862,18293,304392811,2,"01_12_2021_17_00_36",24.516584357,1
16983,16989,109559,109565,1379.62589855231,1379.63423171005,63.919280349874,3.91700067961622,0.16426450031366,0.008333157736615,18293,304392811,2,"01_12_2021_17_00_36",24.516584357,1
36,40,619807,619811,2088.30346503443,2088.30902067278,22.6207630610703,3.2680041366362,0.055139137240493,0.005555638347232,14696,304392811,29,"01_12_2021_17_00_35",15.329779731,0
6894,6899,513564,513569,1940.74345070133,1940.75039525406,31.6293627415956,3.53778772677015,0.066271629861318,0.006944552729692,13494,307789889,23,"01_12_2021_17_03_48",20.508017997,1
3701,3707,510340,510346,1936.26557166805,1936.27390522269,50.9647735413127,4.16013964662051,0.095685337178049,0.008333554639876,13494,307789889,23,"01_12_2021_17_03_48",20.508017997,1
1525,1536,507492,507503,1932.30990166445,1932.3251799171,174.567568917232,3.57453866342603,0.46256825524738,0.015278252657254,13494,307789889,23,"01_12_2021_17_03_48",20.508017997,1
11473,11477,361809,361813,1729.96728076454,1729.9728362859,73.5153901142778,6.87483642834232,0.240141965990554,0.005555521357564,15625,307956653,15,"01_12_2021_17_05_44",17.227304726,1
14937,14952,853139,853154,2412.37013993615,2412.39097307934,297.469243601942,14.949567799623,0.272772900681168,0.02083314319043,19603,307956653,40,"01_12_2021_17_05_49",23.268906081,1
1175,1178,425129,425132,1817.91185482121,1817.91602151445,75.03805382273,4.73348888762036,0.290150833753563,0.00416669323613,15711,307956653,19,"01_12_2021_17_05_53",16.100359218,1
9092,9095,337483,337486,1696.18143564723,1696.18560228569,92.183144414261,9.79581929860223,0.323303612603269,0.00416663846363,18304,307956653,14,"01_12_2021_17_05_55",18.173982646,1
10722,10725,401254,401257,1784.7519388821,1784.75610556338,80.8979881698727,7.34666750100708,0.327556836428744,0.004166681273091,12001,307956653,17,"01_12_2021_17_06_02",15.801292646,1
10751,10754,436240,436243,1833.3439284037,1833.34809510563,66.6909116711971,5.15624079027085,0.335095124325203,0.00416670193863,15711,307956653,19,"01_12_2021_17_05_53",16.100359218,1
4836,4851,863474,863489,2426.72416712092,2426.74500028062,411.035127694085,14.9270273725781,0.470722982500043,0.020833159693666,18314,307956653,41,"01_12_2021_17_06_06",23.257128162,1
12900,12903,872346,872349,2439.0462785932,2439.05044522744,105.89783003563,6.37542641071319,0.505508513496327,0.004166634243575,18314,307956653,41,"01_12_2021_17_06_06",23.257128162,1
11280,11308,436769,436797,1834.0786569415,1834.11754616993,548.460310302255,13.2538143338628,0.56812491129806,0.038889228434982,15711,307956653,19,"01_12_2021_17_05_53",16.100359218,1
774,779,349204,349209,1712.46045982485,1712.4674042025,253.854491492386,7.48204338645804,0.930800377225694,0.0069443776556,15625,307956653,15,"01_12_2021_17_05_44",17.227304726,1
13770,13774,439290,439294,1837.58007847828,1837.5856340891,251.959899402051,4.72792943737359,1.37794249469215,0.005555610819556,15711,307956653,19,"01_12_2021_17_05_53",16.100359218,1
6879,6885,335260,335268,1693.09395917999,1693.10507019563,700.917556235688,13.3775186863679,2.31180809465582,0.011111015644929,18304,307956653,14,"01_12_2021_17_05_55",18.173982646,1
3037,3137,351489,351602,1715.63404271189,1715.79098587298,9513.75224541315,5.37770371800814,3.51692095822213,0.156943161081244,15625,307956653,15,"01_12_2021_17_05_44",17.227304726,1
9131,9147,846653,846669,2403.36190558617,2403.38412760589,1946.29049999779,7.68820880919152,7.74501435628992,0.022222019717901,19603,307956653,40,"01_12_2021_17_05_49",23.268906081,1
6374,6377,412102,412105,1799.81867477579,1799.82284147064,41.6758980254772,7.21104063229312,0.125120618380875,0.004166694856849,13467,307956653,18,"01_12_2021_17_05_47",15.153555538,0
9142,9150,868587,868595,2433.82549519994,2433.83660617002,140.73455106546,9.86941756904437,0.232970113329832,0.011110970080154,18314,307956653,41,"01_12_2021_17_06_06",23.257128162,0
,,,,,,,,,,15378,307956653,24,"01_12_2021_17_05_52",14.519158309,
,,,,,,,,,,14937,307956653,16,"01_12_2021_17_05_51",15.708515596,
,,,,,,,,,,18301,307956653,21,"01_12_2021_17_05_52",22.572340704,
,,,,,,,,,,16545,307956653,22,"01_12_2021_17_06_00",13.824398005,
,,,,,,,,,,16933,307956653,26,"01_12_2021_17_05_58",17.332951292,
,,,,,,,,,,17238,307956653,25,"01_12_2021_17_06_04",15.158402691,
,,,,,,,,,,16629,308243298,31,"01_12_2021_16_51_10",17.260566734,
,,,,,,,,,,12826,308243298,3,"01_12_2021_16_51_11",10.351434253,
,,,,,,,,,,14669,308243298,4,"01_12_2021_16_51_13",16.151908773,
,,,,,,,,,,16015,308243298,30,"01_12_2021_16_51_09",14.662075132,
11589,11592,455692,455695,1860.36564844575,1860.36981513955,17.0248264948984,2.63602134055011,0.058586475506529,0.004166693802063,17618,309707247,20,"01_12_2021_17_01_53",19.525286648,1
14648,14653,458777,458784,1864.6503814327,1864.66010363969,42.5837318014451,4.43670788329634,0.086044365439494,0.009722206995548,17618,309707247,20,"01_12_2021_17_01_53",19.525286648,1
,,,,,,,,,,16374,311188315,24,"01_12_2021_17_04_04",14.820866397,
7021,7025,335404,335408,1693.29088030891,1693.29643594149,176.461785250709,18.6975237366774,0.478766491753648,0.0055556325824,18416,313007938,14,"01_12_2021_17_02_30",17.444508808,1
14126,14137,578652,578663,2031.13512767256,2031.15040526953,589.752045757897,35.9747831831339,0.669501338391414,0.015277596973192,16934,313007938,26,"01_12_2021_17_02_30",18.323994382,1
,,,,,,,,,,19369,313007938,40,"01_12_2021_17_02_28",20.252199119,
3825,3829,409566,409570,1796.30144528422,1796.30700097387,10.9959611862902,1.08149143293374,0.028487871757007,0.005555689650919,14589,316627328,18,"01_12_2021_17_01_12",15.709041803,1
5507,5511,429493,429497,1823.97798991263,1823.98354538017,12.2084711916796,1.28823224346595,0.041741051148201,0.005555467541853,16786,316627328,19,"01_12_2021_17_01_13",19.028354918,1
2475,2485,408208,408218,1794.41528556064,1794.42917483064,29.0387016027744,1.29765374214417,0.04312784310067,0.013889269995161,14589,316627328,18,"01_12_2021_17_01_12",15.709041803,1
13328,13332,438303,438307,1836.21382171443,1836.21937708791,16.5603258965554,1.48448182448053,0.04796278468803,0.005555373479183,16786,316627328,19,"01_12_2021_17_01_13",19.028354918,1
1086,1089,425039,425042,1817.7919430566,1817.79610970615,10.7907823826565,1.24067997746503,0.049190636444281,0.004166649551053,16786,316627328,19,"01_12_2021_17_01_13",19.028354918,1
12769,12773,437726,437730,1835.41245858511,1835.41801396558,19.9781313796437,1.50817611644099,0.080523084765758,0.005555380463647,16786,316627328,19,"01_12_2021_17_01_13",19.028354918,1
4831,4836,428816,428821,1823.03772634007,1823.04467068521,29.5588748702976,1.46445102184071,0.097342988582996,0.006944345137981,16786,316627328,19,"01_12_2021_17_01_13",19.028354918,1
7713,7723,431710,431720,1827.05710021134,1827.0709888164,45.3928725008307,1.82047602122929,0.132991269268392,0.013888605059492,16786,316627328,19,"01_12_2021_17_01_13",19.028354918,1
11457,11468,436406,436417,1833.57918014221,1833.59445748657,114.27645649216,1.47532477663645,0.383835171018659,0.015277344354672,16786,316627328,19,"01_12_2021_17_01_13",19.028354918,1
15896,15908,440899,440912,1839.81924901267,1839.83730387938,210.980649020404,1.35984335218394,0.707605206144459,0.018054866716284,16786,316627328,19,"01_12_2021_17_01_13",19.028354918,1
16575,16578,441591,441594,1840.78032303191,1840.78448953664,7.25385287885288,0.857506459441542,0.022546337295209,0.004166504731074,16786,316627328,19,"01_12_2021_17_01_13",19.028354918,0
16584,16624,441600,441640,1840.7928225461,1840.84837594468,82.3829218883278,1.88038133725473,0.030285822368011,0.055553398580742,16786,316627328,19,"01_12_2021_17_01_13",19.028354918,0
16745,16763,441762,441780,1841.01781382111,1841.04281285461,51.1691512536508,3.12082139775998,0.032570512198484,0.024999033505992,16786,316627328,19,"01_12_2021_17_01_13",19.028354918,0
448,464,406175,406191,1791.59158892797,1791.61381189659,38.758013814186,2.11872917701982,0.036088163013016,0.022222968616006,14589,316627328,18,"01_12_2021_17_01_12",15.709041803,0
16631,16736,441647,441753,1840.85809778936,1841.00531430459,322.106606953082,5.80278621462728,0.046835819153768,0.147216515225637,16786,316627328,19,"01_12_2021_17_01_13",19.028354918,0
8315,8318,572084,572087,2022.0199742171,2022.02414085928,80.4365928603941,9.00259127635038,0.247956701082255,0.004166642176642,16934,316631972,26,"01_12_2021_17_06_47",17.70716899,1
,,,,,,,,,,13336,316631972,25,"01_12_2021_17_06_48",14.081254294,
16011,16019,854214,854222,2413.86674607311,2413.87785706182,92.3621908306477,1.91642366155631,0.401062789290575,0.0111109887157,19603,316993844,40,"01_12_2021_17_08_46",19.298331062,1
10297,10302,579459,579464,2032.26280666111,2032.26975114783,30.2122148126592,3.15757347974808,0.066452212856968,0.006944486719021,12301,316993844,26,"01_12_2021_17_08_46",14.895938544,0
6557,6563,575665,575671,2026.99332611575,2027.00165951378,42.4550314585393,4.94795242645107,0.094196684943045,0.008333398032619,12301,316993844,26,"01_12_2021_17_08_46",14.895938544,0
,,,,,,,,,,16600,317180704,26,"01_12_2021_17_09_08",19.146537851,
,,,,,,,,,,19603,317180704,40,"01_12_2021_17_09_08",20.236423145,
,,,,,,,,,,18610,318210289,21,"01_12_2021_17_02_33",16.278998646,
1504,1511,191715,191722,1493.73116662042,1493.7408889266,114.779731349699,5.8774478153688,0.30023129023508,0.009722306181402,16354,318801864,7,"01_12_2021_16_56_28",17.148068423,1
1524,1529,191735,191740,1493.75894463668,1493.76588914063,40.1972042093112,5.01910391206574,0.085851989966993,0.006944503948944,16354,318801864,7,"01_12_2021_16_56_28",17.148068423,0
,,,,,,,,,,17451,318801864,33,"01_12_2021_16_56_25",18.708246765,
4793,4796,333135,333138,1690.14357409011,1690.14774069661,34.7152982774631,5.95461490043284,0.101689809766832,0.004166606507169,14119,320524973,14,"01_12_2021_17_07_04",14.304307599,1
17658,17666,481958,481966,1896.84097872949,1896.85209007129,100.507569367484,8.02963674871097,0.172999281089891,0.011111341799961,18327,320524973,21,"01_12_2021_17_07_03",17.924781864,1
6781,6784,449708,449711,1852.04867199194,1852.05283869983,41.8858446100858,3.1572189048937,0.178568611076391,0.004166707887634,17625,320524973,20,"01_12_2021_17_06_52",17.390792435,1
,,,,,,,,,,14411,320524973,18,"01_12_2021_17_06_52",13.371121599,
,,,,,,,,,,16403,320524973,15,"01_12_2021_17_06_50",15.919762862,
,,,,,,,,,,15199,320524973,16,"01_12_2021_17_06_55",14.103386687,
,,,,,,,,,,19603,320524973,40,"01_12_2021_17_06_53",19.521204524,
,,,,,,,,,,15594,320524973,24,"01_12_2021_17_06_59",17.234510309,
,,,,,,,,,,14960,320524973,23,"01_12_2021_17_07_02",13.918202208,
,,,,,,,,,,16258,320524973,19,"01_12_2021_17_07_03",14.213696908,
,,,,,,,,,,16934,320524973,26,"01_12_2021_17_07_05",14.039554533,
,,,,,,,,,,13499,320524973,17,"01_12_2021_17_07_07",12.534001303,
,,,,,,,,,,13579,320524973,25,"01_12_2021_17_07_09",12.841708865,
,,,,,,,,,,18314,320524973,41,"01_12_2021_17_07_10",18.317136263,
10906,10911,560752,560757,2006.2810535036,2006.28799800146,153.290089591322,8.79093707679625,0.423559260248746,0.006944497860786,13033,321695100,25,"01_12_2021_17_06_42",17.28932377,1
445,449,564077,564081,2010.89912528241,2010.9046808161,118.294464470721,9.27552913406132,0.545449958651542,0.00555553369054,16934,321695100,26,"01_12_2021_17_06_40",21.070743185,1
3695,3715,550187,550207,1991.60725178499,1991.63503017271,525.77124818654,12.8950644917281,0.629926280225141,0.027778387721355,13033,321695100,25,"01_12_2021_17_06_42",17.28932377,1
14458,14462,578987,578991,2031.60723742097,2031.61279287064,230.168877279898,14.0879337972817,0.721201979674651,0.005555449677104,16934,321695100,26,"01_12_2021_17_06_40",21.070743185,1
1118,1125,547572,547579,1987.97522516372,1987.98494761202,331.510373520051,9.63017124271789,0.979120858718984,0.009722448298362,13033,321695100,25,"01_12_2021_17_06_42",17.28932377,1
7479,7505,557282,557309,2001.46156741484,2001.49906777611,9346.98646093043,11.2504203741106,13.9383926221164,0.037500361276898,13033,321695100,25,"01_12_2021_17_06_42",17.28932377,1
12390,12393,576901,576904,2028.71006885051,2028.71423544219,93.395201055836,14.1499897535748,0.272816393295009,0.004166591681042,16934,321695100,26,"01_12_2021_17_06_40",21.070743185,0
,,,,,,,,,,17328,322568489,37,"01_12_2021_16_58_47",18.076640759,
,,,,,,,,,,17787,322568489,11,"01_12_2021_16_58_53",15.009494841,
,,,,,,,,,,18479,322568489,38,"01_12_2021_16_58_55",16.302592289,
,,,,,,,,,,17591,322568489,10,"01_12_2021_16_58_56",16.368186784,
,,,,,,,,,,14863,323057249,18,"01_12_2021_17_10_23",13.677076278,
,,,,,,,,,,16310,323057249,24,"01_12_2021_17_10_27",18.074018569,
,,,,,,,,,,13497,323057249,17,"01_12_2021_17_10_35",11.605976225,
,,,,,,,,,,17237,323057249,25,"01_12_2021_17_10_36",15.249385941,
,,,,,,,,,,16786,323057249,19,"01_12_2021_17_10_34",17.756696242,
14927,14930,677320,677323,2168.18273627557,2168.18690286359,19.3976220409331,2.87726890257097,0.057100671787133,0.004166588016687,16198,328254412,31,"01_12_2021_16_51_07",18.312035155,1
6500,6507,666804,666811,2153.57724032476,2153.58696260042,38.3416113806167,3.26083680594233,0.077221040245971,0.009722275658532,16198,328254412,31,"01_12_2021_16_51_07",18.312035155,1
2590,2595,662882,662887,2148.12995758269,2148.13690214606,30.3537982182514,3.00480628219018,0.086069304647111,0.006944563372599,16198,328254412,31,"01_12_2021_16_51_07",18.312035155,1
11524,11531,147273,147280,1432.00675781608,1432.01647995196,54.0919399647439,3.82583862583065,0.139063947821652,0.009722135883749,14721,328254412,4,"01_12_2021_16_51_08",18.417765671,1
11326,11334,673704,673712,2163.16058248793,2163.17169350898,64.9581854370597,3.41222167168239,0.175189708340247,0.011111021052329,16198,328254412,31,"01_12_2021_16_51_07",18.312035155,1
6029,6035,140252,140258,1422.25534500506,1422.26367840298,64.3787083167167,2.96641287383439,0.197766986133512,0.008333397920751,14721,328254412,4,"01_12_2021_16_51_08",18.417765671,1
12643,12648,675024,675030,2164.99389711761,2165.00223034859,56.9914961988847,3.24268758631618,0.211636399040235,0.008333230981407,16198,328254412,31,"01_12_2021_16_51_07",18.312035155,1
9842,9849,145584,145591,1429.66093950277,1429.67066168755,61.2302586129665,2.7700963747335,0.22503057862256,0.009722184779093,14721,328254412,4,"01_12_2021_16_51_08",18.417765671,1
1200,1208,133333,133341,1412.64546944818,1412.65658085884,74.6066053394636,3.11591702837922,0.238858885257329,0.011111410655531,14721,328254412,4,"01_12_2021_16_51_08",18.417765671,1
14507,14525,676900,676918,2167.59941359885,2167.62441315629,197.544675605541,5.07238079432672,0.250733203618269,0.024999557437241,16198,328254412,31,"01_12_2021_16_51_07",18.312035155,1
15643,15648,678036,678041,2169.1771610134,2169.18410531325,100.510914202847,2.62658904854223,0.253324620653014,0.006944299857878,16198,328254412,31,"01_12_2021_16_51_07",18.312035155,1
12989,13016,148745,148772,1434.05117994814,1434.08867946364,406.664515038096,5.90068858720026,0.365924711456511,0.03749951550958,14721,328254412,4,"01_12_2021_16_51_08",18.417765671,1
6870,6891,667174,667195,2154.09113177818,2154.12029857535,446.784598952867,6.83442292239337,0.393616934790293,0.029166797174185,16198,328254412,31,"01_12_2021_16_51_07",18.312035155,1
4969,5013,137224,137268,1418.04974531487,1418.11085729559,625.690993942668,8.40683738026415,0.42860622224902,0.06111198072017,14721,328254412,4,"01_12_2021_16_51_08",18.417765671,1
15655,15669,678048,678062,2169.19382733333,2169.21327137303,286.971347540322,3.45591588865938,0.790487226372879,0.019444039694008,16198,328254412,31,"01_12_2021_16_51_07",18.312035155,1
14573,14670,676966,677063,2167.69107863627,2167.82579843283,3683.06073622941,7.14443112117168,1.29119014302422,0.134719796555601,16198,328254412,31,"01_12_2021_16_51_07",18.312035155,1
10584,10597,672962,672975,2162.13003398876,2162.14808944378,382.00713743689,2.94743746036978,1.58546624756141,0.018055455020658,16198,328254412,31,"01_12_2021_16_51_07",18.312035155,1
8736,8971,671112,671348,2159.56059408023,2159.88837253891,38673.2596340699,11.9306589212699,19.3766252419503,0.327778458678949,16198,328254412,31,"01_12_2021_16_51_07",18.312035155,1
,,,,,,,,,,16210,328401671,31,"01_12_2021_16_51_23",14.46900417,
,,,,,,,,,,14715,328401671,4,"01_12_2021_16_51_24",14.173672853,
1160,1163,407059,407062,1792.81674566048,1792.82091225321,4.18767108391504,0.685638998401184,0.012775193684034,0.004166592731508,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
13896,13899,421437,421440,1812.78576069704,1812.78992725811,5.63645135517125,0.800430201949949,0.015912541140439,0.00416656106654,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
8739,8743,416198,416202,1805.50955450063,1805.51510992218,7.25734349486383,0.847406524501807,0.016737920072535,0.005555421546433,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
4506,4517,528929,528940,1962.07685361174,1962.09213150996,15.344417181575,1.37228119080814,0.01699685787449,0.015277898220347,18209,329083521,24,"01_12_2021_17_10_22",23.439390938,1
17422,17426,542680,542684,1981.17572942429,1981.1812850925,6.31064323337092,0.798538148417412,0.017554732492382,0.005555668217085,18209,329083521,24,"01_12_2021_17_10_22",23.439390938,1
13623,13626,421155,421158,1812.39410398457,1812.39827054517,5.55334961620904,0.760152800762452,0.019316451733869,0.004166560600879,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
8272,8280,378525,378533,1753.18639415497,1753.19750532394,11.8500281641082,0.993829092508918,0.019795497801597,0.011111168974594,14631,329083521,16,"01_12_2021_17_10_21",19.922673365,1
6288,6294,530735,530741,1964.58520929384,1964.59354271054,11.1722911527761,1.07432986437431,0.020288191249479,0.008333416701817,18209,329083521,24,"01_12_2021_17_10_22",23.439390938,1
8983,8989,534160,534166,1969.34221556589,1969.35054902544,10.9702223610746,0.896045556523388,0.020445517011197,0.008333459543337,18209,329083521,24,"01_12_2021_17_10_22",23.439390938,1
7762,7767,378008,378013,1752.46833460333,1752.47527908936,7.62164828564813,0.859907700025563,0.021431231442336,0.006944486023031,14631,329083521,16,"01_12_2021_17_10_21",19.922673365,1
8621,8625,416077,416081,1805.34150299061,1805.34705841262,9.27313706225245,0.811277524389149,0.022183957694693,0.005555422012549,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
14548,14551,422118,422121,1813.73157025074,1813.73573681402,5.55584387499935,0.685687088656496,0.023125599164673,0.004166563278886,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
12796,12802,538004,538011,1974.68117468906,1974.69089705166,12.7533969511836,1.24535739142103,0.023190726898119,0.009722362598495,18209,329083521,24,"01_12_2021_17_10_22",23.439390938,1
7428,7433,396394,396399,1778.00442710299,1778.01137148947,8.50679224720344,0.790416422753288,0.023214514481256,0.006944386483156,14633,329083521,17,"01_12_2021_17_10_22",17.060104293,1
10530,10539,417997,418006,1808.00810416525,1808.02060385287,17.9235856724441,1.38887457552995,0.023656203194076,0.012499687624313,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
8397,8404,415852,415859,1805.02901047404,1805.03873246422,12.1347251867535,0.978398465472216,0.024327692569155,0.009721990179514,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
13430,13436,402450,402456,1786.41544287149,1786.42377609957,12.1528610630168,0.862178062202805,0.024776550130673,0.008333228085803,14633,329083521,17,"01_12_2021_17_10_22",17.060104293,1
1560,1563,525969,525972,1957.96571638263,1957.96988307003,8.17265390516475,0.780400640163368,0.026485739386186,0.004166687396946,18209,329083521,24,"01_12_2021_17_10_22",23.439390938,1
13473,13477,383746,383750,1760.43780867071,1760.4433642403,6.93945324439488,0.629874882827914,0.029023397388039,0.005555569586249,14631,329083521,16,"01_12_2021_17_10_21",19.922673365,1
9139,9145,416599,416605,1806.06648544546,1806.07481857575,14.8017472801054,1.02597709155558,0.030203940146337,0.008333130282381,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
9461,9466,534638,534643,1970.00611353989,1970.01305807251,13.7613397025823,1.00634590886625,0.030874836736794,0.006944532622811,18209,329083521,24,"01_12_2021_17_10_22",23.439390938,1
7838,7844,396816,396822,1778.59053298629,1778.59886624138,10.7074572172211,0.685213680143304,0.031086227556592,0.008333255095522,14633,329083521,17,"01_12_2021_17_10_22",17.060104293,1
3383,3390,409293,409300,1795.91946639443,1795.92918843257,18.4372359508818,1.23943424524311,0.031769390833324,0.009722038143082,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
7411,7415,414850,414854,1803.637376184,1803.64293161544,9.56532353431571,0.833503030967842,0.032505344814466,0.005555431441508,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
9819,9826,398805,398812,1781.35300408812,1781.36272620112,13.553761341189,0.910071337756644,0.032759867206539,0.009722112995632,14633,329083521,17,"01_12_2021_17_10_22",17.060104293,1
4444,4450,391368,391374,1771.02390357732,1771.03223687188,12.6451064522188,0.85497057136974,0.033319586547629,0.00833329455827,14633,329083521,17,"01_12_2021_17_10_22",17.060104293,1
2778,2786,408688,408696,1795.07920441196,1795.09031531559,17.7209488354379,1.07757082837316,0.033449980870523,0.011110903629515,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
2881,2886,408791,408796,1795.22225729423,1795.22920160873,14.0926397712503,0.927798879625776,0.035533159879035,0.0069443145062,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
10986,10992,381245,381251,1756.96418764937,1756.97252101062,13.6525384748969,0.827246446347647,0.037107428018647,0.008333361248333,14631,329083521,16,"01_12_2021_17_10_21",19.922673365,1
3414,3446,390312,390347,1769.55724334972,1769.60585425953,71.4317340486839,2.53279699852732,0.038495373724183,0.048610909804666,14633,329083521,17,"01_12_2021_17_10_22",17.060104293,1
6147,6150,412065,412068,1799.76939207469,1799.77355866055,8.68799050525466,0.819000772476914,0.039142874115546,0.004166585863459,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
11949,11959,537150,537160,1973.49504692062,1973.50893599914,21.430607534593,1.08767754813079,0.04008268974841,0.013889078515604,18209,329083521,24,"01_12_2021_17_10_22",23.439390938,1
464,472,524873,524881,1956.44348691493,1956.4545980807,19.8576898313748,0.956982461415509,0.040977625518348,0.011111165770672,18209,329083521,24,"01_12_2021_17_10_22",23.439390938,1
12527,12541,537732,537746,1974.30339150293,1974.32283622335,39.3152850685213,1.18993404481111,0.041889760897334,0.01944472042328,18209,329083521,24,"01_12_2021_17_10_22",23.439390938,1
10621,10643,399624,399646,1782.49049104488,1782.52104624294,38.7595388057796,1.33878407926966,0.044080323369656,0.030555198059119,14633,329083521,17,"01_12_2021_17_10_22",17.060104293,1
11575,11582,419104,419111,1809.54556545969,1809.55528743555,16.2054290129212,1.19343049238834,0.045795079524612,0.009721975860884,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
5515,5527,373636,373648,1746.39604939388,1746.41271623058,34.5582088729569,1.14480702025357,0.048174400858045,0.016666836698278,14631,329083521,16,"01_12_2021_17_10_21",19.922673365,1
11372,11382,418900,418910,1809.26223929783,1809.27612783558,26.5275541094634,1.34605523339462,0.048375476993057,0.013888537743696,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
6109,6114,412027,412032,1799.71661532069,1799.72355963042,16.4361069620608,1.00423095230348,0.049077673014765,0.006944309733171,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
8549,8554,378805,378810,1753.57528501274,1753.58222949143,16.0635821832401,0.780555340495362,0.049877877489778,0.006944478688638,14631,329083521,16,"01_12_2021_17_10_21",19.922673365,1
2592,2601,389469,389478,1768.38641457923,1768.39891453353,23.3419377353009,0.803863048739717,0.049992385004709,0.012499954295208,14633,329083521,17,"01_12_2021_17_10_22",17.060104293,1
4599,4606,372711,372718,1745.11131393315,1745.12103625681,21.6851300612322,1.05677151481919,0.051903635882198,0.009722323667575,14631,329083521,16,"01_12_2021_17_10_21",19.922673365,1
12298,12302,401307,401311,1784.82796279742,1784.83351828398,10.2192368562762,0.686971189311196,0.051948159066069,0.005555486556887,14633,329083521,17,"01_12_2021_17_10_22",17.060104293,1
2959,2965,527368,527374,1959.90878277391,1959.9171161593,14.1368572427082,0.808710305043269,0.052161508778574,0.008333385386095,18209,329083521,24,"01_12_2021_17_10_22",23.439390938,1
3928,3934,390851,390857,1770.30585126587,1770.31418456252,23.8006494519854,0.848548486609007,0.057669283374426,0.00833329665511,14633,329083521,17,"01_12_2021_17_10_22",17.060104293,1
5202,5208,392126,392132,1772.07667632825,1772.08500962071,17.0793543047959,0.648632232877289,0.057855267219511,0.00833329246484,14633,329083521,17,"01_12_2021_17_10_22",17.060104293,1
9233,9238,379492,379497,1754.5294561002,1754.53640057481,18.75470891634,0.723093949855773,0.068501145331446,0.006944474614329,14631,329083521,16,"01_12_2021_17_10_21",19.922673365,1
3407,3419,371498,371510,1743.42657376453,1743.44324061276,43.9098230048472,1.19273722625192,0.069251937906849,0.016666848223622,14631,329083521,16,"01_12_2021_17_10_21",19.922673365,1
17954,17994,543217,543257,1981.92157840125,1981.97713517259,147.3888222012,1.8695530654045,0.07391478456615,0.055556771344072,18209,329083521,24,"01_12_2021_17_10_22",23.439390938,1
7039,7045,412957,412963,1801.00825724701,1801.01659042432,19.572646465126,0.691558362465045,0.081804115412365,0.008333177314171,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
9602,9620,534779,534797,1970.20194933496,1970.2269496463,71.9371869928694,1.68043817954382,0.08324667121355,0.025000311341273,18209,329083521,24,"01_12_2021_17_10_22",23.439390938,1
2335,2372,408237,408274,1794.45282714489,1794.50421508555,197.114633880507,1.65121414702841,0.088589298112646,0.051387940661698,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
187,193,524596,524602,1956.05876266695,1956.06709604803,24.0822664839548,0.816551329147819,0.092954815459738,0.00833338108032,18209,329083521,24,"01_12_2021_17_10_22",23.439390938,1
10152,10173,535329,535350,1970.96584763242,1970.99501465805,85.4822413063591,1.46038025314959,0.093109429216313,0.029167025629022,18209,329083521,24,"01_12_2021_17_10_22",23.439390938,1
639,652,368714,368727,1739.55986197963,1739.57791776606,63.9674138131585,1.61405381464915,0.095309557107632,0.018055786428931,14631,329083521,16,"01_12_2021_17_10_21",19.922673365,1
15682,15689,540912,540919,1978.72012785645,1978.72985024885,32.2891271099734,1.0242330462345,0.099145281728283,0.00972239240059,18209,329083521,24,"01_12_2021_17_10_22",23.439390938,1
3389,3393,390286,390290,1769.52113238746,1769.52668792012,19.953064423464,0.6200959004691,0.105966532383091,0.005555532656217,14633,329083521,17,"01_12_2021_17_10_22",17.060104293,1
10006,10013,398992,398999,1781.61272337959,1781.62244549154,34.222738114701,0.537798581281052,0.11583718660238,0.009722111949941,14633,329083521,17,"01_12_2021_17_10_22",17.060104293,1
7429,7436,414868,414875,1803.66237562502,1803.67209762952,32.4113551203228,0.93799537608986,0.127988897598418,0.009722004499508,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
11807,11823,400815,400831,1784.1446378923,1784.16685984236,77.1646309745902,1.3318372071366,0.130588409957692,0.02222195006334,14633,329083521,17,"01_12_2021_17_10_22",17.060104293,1
12136,12162,419668,419694,1810.3288788944,1810.36498908608,81.8599057807515,1.49157718652279,0.144073265271723,0.036110191683747,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
