istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
967,973,3.03792009602133,3.056769651942869,2.9120224804606977e-07,2.11638181334179e-09,6.411067232647838e-10,0.01884955592153892,2000.0,23.283377707792138,57.28165564606986,3,13.0,16.0,17.0,-2.2690475552457956,-1.732575780043272,-2.482241241657226,267.1044095406484,25.971212637685976,153.06306064698782
1044,1049,3.2798227303477443,3.295530693615693,1.2970074630669553e-07,2.158977283713883e-09,2.7546609437933967e-10,0.015707963267948877,2000.0,23.283377707792138,57.28165564606986,3,13.0,16.0,17.0,-2.2690475552457956,-1.732575780043272,-2.482241241657226,267.1044095406484,25.971212637685976,153.06306064698782
1182,1190,3.713362516543136,3.738495257771854,1.2966371016575695e-06,2.1728501988818814e-09,2.791709530214348e-09,0.025132741228718114,2000.0,23.283377707792138,57.28165564606986,3,13.0,16.0,17.0,-2.2690475552457956,-1.732575780043272,-2.482241241657226,267.1044095406484,25.971212637685976,153.06306064698782
1197,1205,3.7604864063469825,3.785619147575701,3.8556466969112247e-07,2.4285720407911644e-09,6.878579927871442e-10,0.025132741228718558,2000.0,23.283377707792138,57.28165564606986,3,13.0,16.0,17.0,-2.2690475552457956,-1.732575780043272,-2.482241241657226,267.1044095406484,25.971212637685976,153.06306064698782
1253,1263,3.936415594948011,3.967831521483909,1.1977355378141554e-06,2.5252046783544115e-09,1.9772576909105055e-09,0.031415926535897754,2000.0,23.283377707792138,57.28165564606986,3,13.0,16.0,17.0,-2.2690475552457956,-1.732575780043272,-2.482241241657226,267.1044095406484,25.971212637685976,153.06306064698782
1283,1290,4.030663374555705,4.052654523130833,5.985497221770309e-07,2.2529730277868448e-09,1.2178378305804927e-09,0.021991148575128072,2000.0,23.283377707792138,57.28165564606986,3,13.0,16.0,17.0,-2.2690475552457956,-1.732575780043272,-2.482241241657226,267.1044095406484,25.971212637685976,153.06306064698782
1301,1313,4.087212042320321,4.1249111541633985,2.7455349317466057e-06,2.4055812441287877e-09,5.148691251122273e-09,0.03769911184307784,2000.0,23.283377707792138,57.28165564606986,3,13.0,16.0,17.0,-2.2690475552457956,-1.732575780043272,-2.482241241657226,267.1044095406484,25.971212637685976,153.06306064698782
1343,1347,4.219158933771093,4.231725304385452,7.516094548720514e-08,2.0491591289741315e-09,1.7276491348638956e-10,0.012566370614359279,2000.0,23.283377707792138,57.28165564606986,3,13.0,16.0,17.0,-2.2690475552457956,-1.732575780043272,-2.482241241657226,267.1044095406484,25.971212637685976,153.06306064698782
1388,1398,4.360530603182633,4.391946529718531,1.509737993790407e-06,2.2049606057966518e-09,3.196061193477817e-09,0.031415926535897754,2000.0,23.283377707792138,57.28165564606986,3,13.0,16.0,17.0,-2.2690475552457956,-1.732575780043272,-2.482241241657226,267.1044095406484,25.971212637685976,153.06306064698782
1468,1479,4.611858015469816,4.646415534659305,1.0331829089831087e-06,2.298860190099264e-09,2.0618529106286587e-09,0.03455751918948824,2000.0,23.283377707792138,57.28165564606986,3,13.0,16.0,17.0,-2.2690475552457956,-1.732575780043272,-2.482241241657226,267.1044095406484,25.971212637685976,153.06306064698782
1604,1607,5.039114616358028,5.048539394318798,3.185090037856709e-08,2.2104787212954894e-09,5.697731175757781e-11,0.009424777960769681,2000.0,23.283377707792138,57.28165564606986,3,13.0,16.0,17.0,-2.2690475552457956,-1.732575780043272,-2.482241241657226,267.1044095406484,25.971212637685976,153.06306064698782
1637,1647,5.142787173926491,5.17420310046239,2.3222612627530525e-07,2.361703178234403e-09,4.5203152332362606e-10,0.03141592653589864,2000.0,23.283377707792138,57.28165564606986,3,13.0,16.0,17.0,-2.2690475552457956,-1.732575780043272,-2.482241241657226,267.1044095406484,25.971212637685976,153.06306064698782
1728,1740,5.428672105403163,5.46637121724624,2.978277755883401e-06,1.966234566836468e-09,7.3254955434975955e-09,0.03769911184307695,2000.0,23.283377707792138,57.28165564606986,3,13.0,16.0,17.0,-2.2690475552457956,-1.732575780043272,-2.482241241657226,267.1044095406484,25.971212637685976,153.06306064698782
1749,1757,5.494645551128548,5.519778292357267,3.534939632816883e-07,2.386420639594899e-09,6.743110514406681e-10,0.025132741228718558,2000.0,23.283377707792138,57.28165564606986,3,13.0,16.0,17.0,-2.2690475552457956,-1.732575780043272,-2.482241241657226,267.1044095406484,25.971212637685976,153.06306064698782
1897,1907,5.959601263859838,5.991017190395736,1.6060978959599685e-06,2.3411930194243593e-09,3.1209888007310838e-09,0.031415926535897754,2000.0,23.283377707792138,57.28165564606986,3,13.0,16.0,17.0,-2.2690475552457956,-1.732575780043272,-2.482241241657226,267.1044095406484,25.971212637685976,153.06306064698782
1913,1920,6.009866746317274,6.031857894892403,3.8483744743517334e-07,2.048801220883599e-09,8.965834741303524e-10,0.02199114857512896,2000.0,23.283377707792138,57.28165564606986,3,13.0,16.0,17.0,-2.2690475552457956,-1.732575780043272,-2.482241241657226,267.1044095406484,25.971212637685976,153.06306064698782
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
735,742,2.309070600388498,2.3310617489636267,2.553668736624512e-07,2.446455756221192e-09,4.6448134227716764e-10,0.021991148575128516,2000.0,81.09116283842172,-66.54474081904772,1,3.0,,,-2.336047927084569,,,87.56808713099039,,
931,937,2.9248227604920976,2.9436723164136365,2.599053528868818e-07,2.1608144231338738e-09,5.540801151227015e-10,0.01884955592153892,2000.0,81.09116283842172,-66.54474081904772,1,3.0,,,-2.336047927084569,,,87.56808713099039,,
1050,1059,3.2986722862692828,3.326946620151591,3.1619908167521505e-07,2.6301227596349572e-09,5.239670919365835e-10,0.028274333882308156,2000.0,81.09116283842172,-66.54474081904772,1,3.0,,,-2.336047927084569,,,87.56808713099039,,
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
28,38,0.08796459430051422,0.11938052083641215,2.1790369910835567e-06,2.792075876353294e-09,3.020917072049656e-09,0.031415926535897934,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
74,80,0.2324778563656447,0.25132741228718347,6.062159924008117e-07,1.9565787001949395e-09,1.4907788337126249e-09,0.01884955592153878,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
262,271,0.8230972752405259,0.8513716091228339,2.138673865600921e-06,2.110707628156153e-09,4.803536901576422e-09,0.028274333882308045,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
333,342,1.046150353645401,1.0744246875277093,8.475964040066817e-07,2.3313008168285915e-09,1.6480223852255449e-09,0.028274333882308156,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
585,594,1.837831702350029,1.8661060362323372,1.669979242142177e-06,2.1710957581581957e-09,3.6003979797527563e-09,0.028274333882308156,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
614,641,1.9289378893041331,2.0137608909510574,6.2075063153221025e-06,2.9150334301782452e-09,9.414573787225322e-09,0.08482300164692425,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
695,703,2.1834068942449063,2.208539635473625,4.483716965701707e-07,2.163310939257707e-09,9.693532643240133e-10,0.025132741228718558,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
717,727,2.252521932623882,2.2839378591597796,2.31545981203441e-06,2.1407333547016836e-09,5.106528533360688e-09,0.031415926535897754,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
824,827,2.5886723465579897,2.598097124518759,1.569759806439669e-08,2.3222217726486907e-09,2.2576607250357483e-11,0.009424777960769237,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
953,961,2.993937798871073,3.0190705400997913,4.6273882626877706e-07,2.2825761061358117e-09,9.301810433015589e-10,0.025132741228718114,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
1000,1009,3.141592653589793,3.1698669874721013,1.432163521430693e-06,2.0830899237425416e-09,3.2623839185674797e-09,0.028274333882308156,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
1069,1078,3.358362546687489,3.3866368805697973,1.9001241723520744e-06,1.9664130605733214e-09,4.67074823262692e-09,0.028274333882308156,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
1132,1139,3.556282883863646,3.5782740324387747,8.506148042886253e-07,1.9606386889617966e-09,2.092900519556906e-09,0.021991148575128516,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
1525,1533,4.790928796724435,4.8160615379531535,3.192014500394568e-07,2.2236549189650323e-09,6.635350047190514e-10,0.025132741228718558,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
1562,1569,4.907167724907257,4.929158873482386,6.363802265408136e-07,2.062569560659568e-09,1.4680596738259055e-09,0.02199114857512896,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
1628,1636,5.114512840044184,5.139645581272902,8.318404039560357e-07,1.9994923479100215e-09,1.997020770971858e-09,0.02513274122871767,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
1652,1655,5.189911063730339,5.1993358416911075,1.3664377211872239e-08,2.345717559202823e-09,1.825894990759025e-11,0.009424777960768793,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
1785,1794,5.607742886657781,5.636017220540089,1.2902001661228294e-06,2.124663809476252e-09,2.8640088078901726e-09,0.028274333882308156,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
1833,1851,5.758539334030091,5.815088001794708,2.4474813291176603e-06,3.296100729358496e-09,2.377627872363064e-09,0.05654866776461631,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
1866,1873,5.862211891598554,5.8842030401736825,3.0121671206367827e-07,2.3888913561047183e-09,5.621241250253206e-10,0.021991148575128072,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
1959,1967,6.154380008382405,6.179512749611123,8.271284063432513e-07,2.041242427484322e-09,1.933556870170605e-09,0.025132741228718558,2000.0,87.26106434321116,47.39750686443222,2,11.0,11.0,,-1.9778406318546753,-2.1742229335235423,,264.12622038535295,168.61200439259161,
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
101,110,0.31730085801256913,0.3455751918948773,1.3466727773622978e-06,2.2795336800707237e-09,2.7231950028294705e-09,0.028274333882308156,2000.0,79.53407009722113,-27.94231262431329,1,18.0,,,-2.105729802137827,,,239.6717132614556,,
132,139,0.4146902302738527,0.4366813788489813,1.0409039047007288e-06,1.90841091600872e-09,2.6426427712777922e-09,0.021991148575128572,2000.0,79.53407009722113,-27.94231262431329,1,18.0,,,-2.105729802137827,,,239.6717132614556,,
556,566,1.7467255153959251,1.778141441931823,5.405097800269033e-07,2.7241910965315467e-09,8.362044390253232e-10,0.031415926535897976,2000.0,79.53407009722113,-27.94231262431329,1,18.0,,,-2.105729802137827,,,239.6717132614556,,
578,587,1.8158405537749005,1.8441148876572087,1.2299556544649624e-06,2.4299930489342484e-09,2.178527580554146e-09,0.028274333882308156,2000.0,79.53407009722113,-27.94231262431329,1,18.0,,,-2.105729802137827,,,239.6717132614556,,
751,759,2.359336082845935,2.384468824074653,1.685974877174505e-06,2.033918149570486e-09,3.960121119916948e-09,0.025132741228718114,2000.0,79.53407009722113,-27.94231262431329,1,18.0,,,-2.105729802137827,,,239.6717132614556,,
794,806,2.494424566950296,2.5321236787933734,1.9023636384029338e-06,2.477926040894581e-09,3.4364875389769622e-09,0.03769911184307739,2000.0,79.53407009722113,-27.94231262431329,1,18.0,,,-2.105729802137827,,,239.6717132614556,,
1090,1099,3.4243359924128747,3.452610326295183,1.6426983423904774e-06,2.232345346257562e-09,3.3660598752760507e-09,0.028274333882308156,2000.0,79.53407009722113,-27.94231262431329,1,18.0,,,-2.105729802137827,,,239.6717132614556,,
1158,1171,3.6379642928569806,3.678804997353648,3.648117498915329e-06,2.123301272707461e-09,8.143019369910576e-09,0.040840704496667435,2000.0,79.53407009722113,-27.94231262431329,1,18.0,,,-2.105729802137827,,,239.6717132614556,,
1183,1190,3.7165041091967255,3.738495257771854,8.456841457819489e-07,1.9602868571482784e-09,2.0832948699478493e-09,0.021991148575128516,2000.0,79.53407009722113,-27.94231262431329,1,18.0,,,-2.105729802137827,,,239.6717132614556,,
1245,1252,3.9112828537192925,3.933274002294421,8.144638542601526e-07,1.9282878379213564e-09,2.0453800875230854e-09,0.021991148575128516,2000.0,79.53407009722113,-27.94231262431329,1,18.0,,,-2.105729802137827,,,239.6717132614556,,
1302,1311,4.090353634973911,4.118627968856219,1.9582044956486892e-06,2.212029978828849e-09,4.094151906386401e-09,0.028274333882308156,2000.0,79.53407009722113,-27.94231262431329,1,18.0,,,-2.105729802137827,,,239.6717132614556,,
1612,1620,5.064247357586747,5.089380098815465,1.3777428148578922e-06,1.9917812308452473e-09,3.3261708942688983e-09,0.025132741228718558,2000.0,79.53407009722113,-27.94231262431329,1,18.0,,,-2.105729802137827,,,239.6717132614556,,
1697,1709,5.3312827331418795,5.3689818449849565,1.4996234206920361e-06,2.3359645639635347e-09,2.9307771765019197e-09,0.03769911184307695,2000.0,79.53407009722113,-27.94231262431329,1,18.0,,,-2.105729802137827,,,239.6717132614556,,
1729,1737,5.431813698056753,5.456946439285471,8.072670299299033e-07,2.250780899854304e-09,1.655320103211011e-09,0.025132741228718558,2000.0,79.53407009722113,-27.94231262431329,1,18.0,,,-2.105729802137827,,,239.6717132614556,,
1769,1778,5.557477404200345,5.585751738082653,1.0523588305050762e-06,2.2626402908402813e-09,2.117532149625845e-09,0.028274333882308156,2000.0,79.53407009722113,-27.94231262431329,1,18.0,,,-2.105729802137827,,,239.6717132614556,,
1885,1893,5.92190215201676,5.947034893245479,1.6698893790241531e-06,2.3440841468283212e-09,3.165492534762393e-09,0.025132741228718558,2000.0,79.53407009722113,-27.94231262431329,1,18.0,,,-2.105729802137827,,,239.6717132614556,,
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
61,71,0.1916371518689774,0.22305307840487532,2.854867488118607e-07,2.444241252466539e-09,5.243805389909539e-10,0.03141592653589792,2000.0,87.33281379600803,-50.33476869230688,1,15.0,,,-1.6555766616139058,,,92.9995926825495,,
100,113,0.3141592653589793,0.35499996985564664,8.869596079278474e-06,2.163951960116791e-09,1.927963633185925e-08,0.040840704496667324,2000.0,87.33281379600803,-50.33476869230688,1,15.0,,,-1.6555766616139058,,,92.9995926825495,,
142,145,0.44610615680975063,0.45553093477052004,1.5202838616394037e-08,2.3388629249820643e-09,2.0975443604243083e-11,0.009424777960769404,2000.0,87.33281379600803,-50.33476869230688,1,15.0,,,-1.6555766616139058,,,92.9995926825495,,
800,807,2.5132741228718345,2.535265271446963,3.7443170819072334e-07,2.181130221652465e-09,7.976550531196835e-10,0.021991148575128516,2000.0,87.33281379600803,-50.33476869230688,1,15.0,,,-1.6555766616139058,,,92.9995926825495,,
916,927,2.8776988706882505,2.9122563898777383,5.5253934762448655e-06,2.439506321471476e-09,1.017341411113648e-08,0.034557519189487795,2000.0,87.33281379600803,-50.33476869230688,1,15.0,,,-1.6555766616139058,,,92.9995926825495,,
951,970,2.9876546135638935,3.0473448739820994,0.00019725299520043657,2.7376197632676464e-09,3.0634501646531476e-07,0.05969026041820591,2000.0,87.33281379600803,-50.33476869230688,1,15.0,,,-1.6555766616139058,,,92.9995926825495,,
990,998,3.1101767270538954,3.135309468282614,4.75652957944177e-07,2.210331876874972e-09,9.995759775449642e-10,0.025132741228718558,2000.0,87.33281379600803,-50.33476869230688,1,15.0,,,-1.6555766616139058,,,92.9995926825495,,
1122,1129,3.524866957327748,3.5468581059028765,5.211155592333077e-07,2.3723755759729e-09,9.579015358696097e-10,0.021991148575128516,2000.0,87.33281379600803,-50.33476869230688,1,15.0,,,-1.6555766616139058,,,92.9995926825495,,
1187,1200,3.7290704798110847,3.769911184307752,2.9648746507155975e-06,2.8347633338961315e-09,3.893111610864253e-09,0.040840704496667435,2000.0,87.33281379600803,-50.33476869230688,1,15.0,,,-1.6555766616139058,,,92.9995926825495,,
1397,1410,4.388804937064942,4.429645641561609,1.6780694179697244e-05,2.249156023436467e-09,3.457835950904098e-08,0.040840704496667435,2000.0,87.33281379600803,-50.33476869230688,1,15.0,,,-1.6555766616139058,,,92.9995926825495,,
1486,1496,4.668406683234433,4.69982260977033,1.3276617555664908e-06,1.9747626998176327e-09,3.2505462765897164e-09,0.031415926535897754,2000.0,87.33281379600803,-50.33476869230688,1,15.0,,,-1.6555766616139058,,,92.9995926825495,,
1686,1693,5.296725213952391,5.31871636252752,8.710014369561713e-07,2.0337864799249697e-09,2.0450829918416957e-09,0.02199114857512896,2000.0,87.33281379600803,-50.33476869230688,1,15.0,,,-1.6555766616139058,,,92.9995926825495,,
1698,1707,5.334424325795469,5.362698659677777,5.803862222908049e-07,2.203149674953829e-09,1.2322971532086058e-09,0.028274333882308156,2000.0,87.33281379600803,-50.33476869230688,1,15.0,,,-1.6555766616139058,,,92.9995926825495,,
1738,1747,5.460088031939061,5.488362365821369,6.76356114911261e-07,2.443122501866631e-09,1.2350565015140091e-09,0.028274333882308156,2000.0,87.33281379600803,-50.33476869230688,1,15.0,,,-1.6555766616139058,,,92.9995926825495,,
1755,1763,5.513495107050087,5.538627848278805,1.4189553306317274e-06,2.001726382549222e-09,3.4046596653070083e-09,0.025132741228718558,2000.0,87.33281379600803,-50.33476869230688,1,15.0,,,-1.6555766616139058,,,92.9995926825495,,
1814,1826,5.698849073611885,5.7365481854549625,2.731960056030697e-06,2.3684609356186695e-09,5.238099065607571e-09,0.03769911184307784,2000.0,87.33281379600803,-50.33476869230688,1,15.0,,,-1.6555766616139058,,,92.9995926825495,,
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
146,154,0.4586725274241098,0.4838052686528282,8.943471638634798e-07,2.1383304916348227e-09,1.9657750982560174e-09,0.02513274122871839,2000.0,42.73055464496334,-51.67127978580404,2,8.0,8.0,,-1.5567854446160263,-1.886450692053382,,247.55596553930982,197.38992638358593,
